theme,title,url,keywords,original_keywords,original_theme,publish_date
Beneficios y usos,The 16 Best Electric Bikes for Every Kind of Ride,https://www.wired.com/gallery/best-electric-bikes/,education,education,Awareness-raising and education,2024-12-09
Beneficios y usos,The 23 Best Movies on Amazon Prime Right Now,https://www.wired.com/story/best-amazon-prime-movies/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,awareness,awareness,Awareness-raising and education,2022-03-30
Beneficios y usos,The 25 Best Shows on Amazon Prime Right Now,https://www.wired.com/story/best-shows-amazon-prime/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,education,education,Awareness-raising and education,2022-10-11
Beneficios y usos,'It's a unique language spoken by two people': The twins who created their own language,https://www.bbc.com/future/article/20241025-do-twins-have-a-secret-language,education,education,Awareness-raising and education,2021-04-16
Beneficios y usos,AI art: The end of creativity or the start of a new movement?,https://www.bbc.com/future/article/20241018-ai-art-the-end-of-creativity-or-a-new-movement,awareness,awareness,Awareness-raising and education,2022-09-29
Beneficios y usos,Fact check: Trump revives his lie that schools are secretly sending children for gender-affirming surgeries,http://www.cnn.com/2024/10/26/politics/fact-check-trump-rogan-children-gender-affirming-surgeries/index.html,education,education,Awareness-raising and education,2024-04-19
Beneficios y usos,Kamal Bherwani lost his son to fentanyl poisoning. He’s developed a video game he hopes will save others,http://www.cnn.com/2024/10/25/us/kamal-ethan-bherwani-fentanyl-overdose-cec/index.html,awareness,awareness,Awareness-raising and education,2023-01-29
Beneficios y usos,Swiping right ahead of the election: Popular dating apps have new features to show off political views,http://www.cnn.com/2024/10/17/tech/dating-apps-politics-election/index.html,awareness,awareness,Awareness-raising and education,2021-03-21
Beneficios y usos,"Steven Alderson was bullied at school for being autistic. Decades on, a historic win has made him an Australian national hero",http://www.cnn.com/2024/10/26/sport/steven-alderson-autism-g4d-tour-golf-spt-intl/index.html,education,education,Awareness-raising and education,2024-01-19
Beneficios y usos,Breakdown in global order causing progress to stall in Africa – report,https://www.theguardian.com/global-development/2024/oct/23/global-rise-populism-causing-authoritarianism-africa-mo-ibrahim-governance-index,education,education,Awareness-raising and education,2023-05-29
Beneficios y usos,‘Time has come’: Commonwealth heads agree to reparatory justice dialogue despite reluctant UK,https://www.theguardian.com/world/2024/oct/26/commonwealth-heads-reparatory-justice-dialogue-despite-reluctant-uk,education,education,Awareness-raising and education,2023-11-26
Beneficios y usos,‘I wanted both sides of the business to be as intimate as being in bed’: tech entrepreneur William Reeve,https://www.theguardian.com/business/2024/oct/22/i-wanted-both-sides-of-the-business-to-be-as-intimate-as-being-in-bed-tech-entrepreneur-william-reeve,education,education,Awareness-raising and education,2023-09-05
Beneficios y usos,"As Silicon Valley eyes US election, Elon Musk is not the only tech bro to worry about",https://www.theguardian.com/technology/2024/oct/20/as-silicon-valley-eyes-us-election-elon-musk-is-not-the-only-tech-bro-to-worry-about,public understanding,public understanding,Awareness-raising and education,2019-08-11
Beneficios y usos,"Apple AirPods 4 review: better sound, now with noise cancelling",https://www.theguardian.com/technology/2024/sep/30/apple-airpods-4-review-better-sound-noise-cancelling,awareness,awareness,Awareness-raising and education,2023-06-03
Beneficios y usos,TechScape: An elite Silicon Valley school tests a tech fast,https://www.theguardian.com/technology/2024/oct/08/techscape-silicon-valley-school-tech-fast-ai-training,education,education,Awareness-raising and education,2023-11-02
Beneficios y usos,The Story of Kamala Harris,https://www.nytimes.com/2024/08/19/podcasts/the-daily/kamala-harris-dnc.html,education,education,Awareness-raising and education,2022-11-24
Beneficios y usos,"Trae Stephens Has Built AI Weapons and Worked for Donald Trump. As He Sees It, Jesus Would Approve",https://www.wired.com/story/big-interview-trae-stephens-has-built-ai-weapons-and-worked-for-donald-trump-as-he-sees-it-jesus-would-approve/,education,education,Awareness-raising and education,2023-08-29
Beneficios y usos,The 23 Best Movies on Amazon Prime Right Now,https://www.wired.com/story/best-amazon-prime-movies/,awareness,awareness,Awareness-raising and education,2023-10-19
Beneficios y usos,OceanGate Faces Federal Investigation a Year After the Titan Submersible Implosion,https://www.wired.com/story/oceangate-federal-investigation-titan-submersible-implosion/,education,education,Awareness-raising and education,2016-10-15
Beneficios y usos,The 16 Best Electric Bikes for Every Kind of Ride,https://www.wired.com/gallery/best-electric-bikes/,education,education,Awareness-raising and education,2024-06-25
Beneficios y usos,The 23 Best Movies on Amazon Prime Right Now,https://www.wired.com/story/best-amazon-prime-movies/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,awareness,awareness,Awareness-raising and education,2023-08-16
Beneficios y usos,The 25 Best Shows on Amazon Prime Right Now,https://www.wired.com/story/best-shows-amazon-prime/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,education,education,Awareness-raising and education,2023-10-05
Beneficios y usos,Breakdown in global order causing progress to stall in Africa – report,https://www.theguardian.com/global-development/2024/oct/23/global-rise-populism-causing-authoritarianism-africa-mo-ibrahim-governance-index,education,education,Awareness-raising and education,2023-04-13
Beneficios y usos,‘Time has come’: Commonwealth heads agree to reparatory justice dialogue despite reluctant UK,https://www.theguardian.com/world/2024/oct/26/commonwealth-heads-reparatory-justice-dialogue-despite-reluctant-uk,education,education,Awareness-raising and education,2024-07-16
Beneficios y usos,US universities are struggling to increase diversity. Are legacy admissions part of the problem?,https://www.theguardian.com/us-news/2024/oct/27/us-universities-diversity-legacy-admissions,education,education,Awareness-raising and education,2023-02-10
Beneficios y usos,‘I wanted both sides of the business to be as intimate as being in bed’: tech entrepreneur William Reeve,https://www.theguardian.com/business/2024/oct/22/i-wanted-both-sides-of-the-business-to-be-as-intimate-as-being-in-bed-tech-entrepreneur-william-reeve,education,education,Awareness-raising and education,2018-06-27
Beneficios y usos,"As Silicon Valley eyes US election, Elon Musk is not the only tech bro to worry about",https://www.theguardian.com/technology/2024/oct/20/as-silicon-valley-eyes-us-election-elon-musk-is-not-the-only-tech-bro-to-worry-about,public understanding,public understanding,Awareness-raising and education,2023-02-26
Beneficios y usos,"Apple AirPods 4 review: better sound, now with noise cancelling",https://www.theguardian.com/technology/2024/sep/30/apple-airpods-4-review-better-sound-noise-cancelling,awareness,awareness,Awareness-raising and education,2020-01-14
Beneficios y usos,TechScape: An elite Silicon Valley school tests a tech fast,https://www.theguardian.com/technology/2024/oct/08/techscape-silicon-valley-school-tech-fast-ai-training,education,education,Awareness-raising and education,2023-01-05
Beneficios y usos,'It's a unique language spoken by two people': The twins who created their own language,https://www.bbc.com/future/article/20241025-do-twins-have-a-secret-language,education,education,Awareness-raising and education,2018-12-22
Beneficios y usos,AI art: The end of creativity or the start of a new movement?,https://www.bbc.com/future/article/20241018-ai-art-the-end-of-creativity-or-a-new-movement,awareness,awareness,Awareness-raising and education,2024-10-06
"Derechos humanos, Inclusión, discriminación, social, impacto",The 23 Best Movies on Amazon Prime Right Now,https://www.wired.com/story/best-amazon-prime-movies/,"inequality, equality",inequality,"Inclusive growth, sustainable development and well-being",2024-10-22
"Derechos humanos, Inclusión, discriminación, social, impacto",The 23 Best Movies on Amazon Prime Right Now,https://www.wired.com/story/best-amazon-prime-movies/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,"inequality, equality",inequality,"Inclusive growth, sustainable development and well-being",2022-09-23
"Derechos humanos, Inclusión, discriminación, social, impacto",Downgraded or dissolved: What to do when you break-up with your friends,https://www.bbc.com/future/article/20241024-what-to-do-when-a-friendship-ends,well-being,well-being,"Inclusive growth, sustainable development and well-being",2020-04-08
"Derechos humanos, Inclusión, discriminación, social, impacto",The Pope has shown openness to greater roles for women – but there’s pressure for him to go further,http://www.cnn.com/2024/10/27/europe/pope-women-roles-vatican-church-intl/index.html,discrimination,discrimination,"Inclusive growth, sustainable development and well-being",2022-04-28
"Derechos humanos, Inclusión, discriminación, social, impacto",Iceland embraced a shorter work week. Here’s how it turned out,http://www.cnn.com/2024/10/25/business/iceland-shorter-working-week-economy/index.html,sustainability,sustainability,"Inclusive growth, sustainable development and well-being",2023-08-12
"Derechos humanos, Inclusión, discriminación, social, impacto",More straight couples are using the word partner. Here’s why,http://www.cnn.com/2024/10/24/health/partner-boyfriend-girlfriend-labels-wellness/index.html,"well-being, discrimination","well-being, discrimination","Inclusive growth, sustainable development and well-being",2020-05-19
Risks,"ChatGPT can be tricked into telling people how to commit crimes, a tech firm finds",http://www.cnn.com/2024/10/23/business/chatgpt-tricked-commit-crimes/index.html,bias,bias,"Inclusive growth, sustainable development and well-being",2024-01-28
"Derechos humanos, Inclusión, discriminación, social, impacto",Breakdown in global order causing progress to stall in Africa – report,https://www.theguardian.com/global-development/2024/oct/23/global-rise-populism-causing-authoritarianism-africa-mo-ibrahim-governance-index,sustainability,sustainability,"Inclusive growth, sustainable development and well-being",2019-06-07
