theme,title,url,keywords
Right to privacy and data protection,Rachel Reeves could make it easier for pubs to sell beers from local breweries,https://www.theguardian.com/business/2024/oct/27/rachel-reeves-could-easier-pubs-sell-beers-local-breweries,privacy
Right to privacy and data protection,‘It is about people’s love of the river’: swimming group fighting for rights in the Avon,https://www.theguardian.com/environment/2024/oct/27/swimming-group-fighting-rights-avon-river,privacy
Right to privacy and data protection,‘If I had the power I’d destroy the whole thing’: what went wrong with the ghost town of Disney-style castles?,https://www.theguardian.com/world/2024/oct/26/what-went-wrong-with-ghost-town-disney-style-castles-turkey,"privacy, security"
Right to privacy and data protection,Iran mocks Israel’s ‘weak’ attacks as hardliners call for reprisal,https://www.theguardian.com/world/2024/oct/26/iran-mocks-israel-attacks-weak-hardliners-reprisal,"privacy, security"
Right to privacy and data protection,"The weirdest thing about stripping naked with 5,500 people? It didn’t feel weird at all",https://www.theguardian.com/artanddesign/2024/oct/27/naked-spencer-tunick-rising-tide-nude-photo-exhibition,privacy
Right to privacy and data protection,Australia rejects visa application by rightwing US pundit Candace Owens,https://www.theguardian.com/us-news/2024/oct/27/australia-rejects-visa-application-by-rightwing-us-pundit-candace-owens,privacy
Right to privacy and data protection,Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,privacy
Right to privacy and data protection,Tesla adds close to $150bn in market value on best day in over a decade,https://www.theguardian.com/technology/2024/oct/24/tesla-shares-elon-musk,privacy
Right to privacy and data protection,How to talk to your family and friends about not posting photos of your kids,https://www.theguardian.com/technology/2024/oct/24/posting-children-online-social-media-family-conversation,privacy
Right to privacy and data protection,Intel wins lengthy EU legal battle over £880m competition fine,https://www.theguardian.com/technology/2024/oct/24/intel-legal-battle-against-eu-880m-fine-competition,privacy
Right to privacy and data protection,Missouri Republican says he is investigating Google for ‘censoring conservative speech’,https://www.theguardian.com/technology/2024/oct/25/missouri-republica-investigating-google-alleged-censoring-conservative-speech,privacy
Right to privacy and data protection,Chinese believed to have targeted Trump’s and Vance’s phones in US telecommunications breach,https://www.theguardian.com/us-news/2024/oct/25/china-hack-trump-vance,"privacy, security"
Right to privacy and data protection,Russia’s FSB protected Evil Corp gang that carried out Nato cyber-attacks,https://www.theguardian.com/technology/2024/oct/01/russian-gang-evil-corp-nato-cyber-attacks-protection-fsb-sanctions,"privacy, security"
Right to privacy and data protection,Justice department charges Iranian operatives in Trump campaign hack,https://www.theguardian.com/us-news/2024/sep/27/charges-iran-trump-campaign-hack,security
Right to privacy and data protection,Trump campaign’s suspected Iranian hack may still be happening,https://www.theguardian.com/us-news/2024/sep/24/trump-campaign-iran-hack,"privacy, security"
Right to privacy and data protection,"Iran sent hacked Trump documents to Biden campaign, FBI says",https://www.theguardian.com/us-news/2024/sep/19/iran-sent-hacked-trump-documents-to-biden-campaign-fbi-says,security
Right to privacy and data protection,Sweden warns of heightened risk of Russian sabotage,https://www.theguardian.com/world/article/2024/aug/29/sweden-warns-of-heightened-risk-of-russian-sabotage,"privacy, security"
Right to privacy and data protection,‘Serial meets Twin Peaks’ in a true crime tale from Adam Buxton,https://www.theguardian.com/tv-and-radio/2024/oct/24/hear-here-up-in-smoke-podcast,privacy
Right to privacy and data protection,‘I wanted both sides of the business to be as intimate as being in bed’: tech entrepreneur William Reeve,https://www.theguardian.com/business/2024/oct/22/i-wanted-both-sides-of-the-business-to-be-as-intimate-as-being-in-bed-tech-entrepreneur-william-reeve,privacy
Right to privacy and data protection,Elon Musk hopes Trump victory will help his $44bn Twitter bet pay off,https://www.theguardian.com/technology/2024/oct/27/elon-musk-hopes-trump-victory-will-help-his-44bn-twitter-bet-pay-off,privacy
Right to privacy and data protection,"As Silicon Valley eyes US election, Elon Musk is not the only tech bro to worry about",https://www.theguardian.com/technology/2024/oct/20/as-silicon-valley-eyes-us-election-elon-musk-is-not-the-only-tech-bro-to-worry-about,privacy
Right to privacy and data protection,"If Civilization is falling apart, I might as well control it myself",https://www.theguardian.com/games/2024/oct/25/civilization-dominik-diamond-sixth,privacy
Right to privacy and data protection,"If Civilization is falling apart, I might as well control it myself",https://www.theguardian.com/games/2024/oct/25/civilization-dominik-diamond-sixth#comments,privacy
Right to privacy and data protection,Pushing Buttons: Is there even any point in making more powerful games consoles?,https://www.theguardian.com/games/2024/oct/23/is-there-even-any-point-in-making-more-powerful-games-consoles,privacy
Right to privacy and data protection,"Fear the Spotlight review – engrossing, eerie and unexpectedly thought-provoking horror",https://www.theguardian.com/games/2024/oct/23/fear-the-spotlight-review-cozy-game-pals-blumhouse-games,privacy
Right to privacy and data protection,‘I am valued here’: the extraordinary film that recreates a disabled boy’s rich digital life,https://www.theguardian.com/film/2024/oct/22/ibelin-film-mats-steen-world-of-warcraft,privacy
Right to privacy and data protection,Humanist chaplain Greg Epstein: ‘Our bowed interactions with our phones look like worship’,https://www.theguardian.com/books/2024/oct/27/greg-epstein-tech-agnostic-harvard,privacy
Right to privacy and data protection,"By showing Musk’s X the red card, has Brazil scored a goal for all democracies?",https://www.theguardian.com/commentisfree/2024/sep/15/by-showing-musks-unruly-x-the-red-card-brazil-has-scored-a-goal-for-all-democracies,privacy
Right to privacy and data protection,"By showing Musk’s X the red card, has Brazil scored a goal for all democracies?",https://www.theguardian.com/commentisfree/2024/sep/15/by-showing-musks-unruly-x-the-red-card-brazil-has-scored-a-goal-for-all-democracies#comments,privacy
Right to privacy and data protection,Best Android 2024 – flagship smartphones compared and ranked,https://www.theguardian.com/thefilter/2024/oct/24/best-android-2024-flagship-smartphones-compared-and-ranked,"privacy, security"
Right to privacy and data protection,"The best Apple iPhones in 2024 – tested, reviewed and ranked",https://www.theguardian.com/technology/article/2024/jul/08/the-best-apple-iphones-in-2024-tested-reviewed-and-ranked,security
Right to privacy and data protection,Why you should give your child a dumbphone if you want them to be smarter | Torsten Bell,https://www.theguardian.com/commentisfree/2024/oct/26/children-dumbphones-smartphones-app-usage-research,privacy
Right to privacy and data protection,Why you should give your child a dumbphone if you want them to be smarter | Torsten Bell,https://www.theguardian.com/commentisfree/2024/oct/26/children-dumbphones-smartphones-app-usage-research#comments,privacy
Right to privacy and data protection,TechScape: Elon Musk is stumping hard for Donald Trump,https://www.theguardian.com/global/2024/oct/14/elon-musk-stumping-for-trump,privacy
Right to privacy and data protection,Opt out: how to protect your baby’s photos on the internet,https://www.theguardian.com/technology/2024/oct/10/protecting-your-child-photos-online-privacy,"privacy, security, data protection"
Right to privacy and data protection,TechScape: An elite Silicon Valley school tests a tech fast,https://www.theguardian.com/technology/2024/oct/08/techscape-silicon-valley-school-tech-fast-ai-training,privacy
Right to privacy and data protection,'It's a unique language spoken by two people': The twins who created their own language,https://www.bbc.com/future/article/20241025-do-twins-have-a-secret-language,security
Awareness-raising and education,"Trae Stephens Has Built AI Weapons and Worked for Donald Trump. As He Sees It, Jesus Would Approve",https://www.wired.com/story/big-interview-trae-stephens-has-built-ai-weapons-and-worked-for-donald-trump-as-he-sees-it-jesus-would-approve/,education
Awareness-raising and education,The 23 Best Movies on Amazon Prime Right Now,https://www.wired.com/story/best-amazon-prime-movies/,awareness
Awareness-raising and education,OceanGate Faces Federal Investigation a Year After the Titan Submersible Implosion,https://www.wired.com/story/oceangate-federal-investigation-titan-submersible-implosion/,education
Awareness-raising and education,The 16 Best Electric Bikes for Every Kind of Ride,https://www.wired.com/gallery/best-electric-bikes/,education
Awareness-raising and education,The 23 Best Movies on Amazon Prime Right Now,https://www.wired.com/story/best-amazon-prime-movies/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,awareness
Awareness-raising and education,The 25 Best Shows on Amazon Prime Right Now,https://www.wired.com/story/best-shows-amazon-prime/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,education
Awareness-raising and education,'It's a unique language spoken by two people': The twins who created their own language,https://www.bbc.com/future/article/20241025-do-twins-have-a-secret-language,education
Awareness-raising and education,AI art: The end of creativity or the start of a new movement?,https://www.bbc.com/future/article/20241018-ai-art-the-end-of-creativity-or-a-new-movement,awareness
Awareness-raising and education,Fact check: Trump revives his lie that schools are secretly sending children for gender-affirming surgeries,http://www.cnn.com/2024/10/26/politics/fact-check-trump-rogan-children-gender-affirming-surgeries/index.html,education
Awareness-raising and education,Kamal Bherwani lost his son to fentanyl poisoning. He’s developed a video game he hopes will save others,http://www.cnn.com/2024/10/25/us/kamal-ethan-bherwani-fentanyl-overdose-cec/index.html,awareness
